customer_id,city,state_province,country,region
28574,New York City,New York,United States,Atlantic
38235,Newark,Ohio,United States,Atlantic
34246,Yonkers,New York,United States,Atlantic
42290,Denver,Colorado,United States,Pacific
21662,Bloomington,Indiana,United States,Interior
30933,Round Rock,Texas,United States,Interior
36157,San Antonio,Texas,United States,Interior
39075,Newark,Delaware,United States,Atlantic
43751,Odessa,Texas,United States,Interior
46957,San Francisco,California,United States,Pacific
12261,Dover,New Hampshire,United States,Atlantic
12945,Miami,Florida,United States,Gulf
18540,Mishawaka,Indiana,United States,Interior
37850,Chicago,Illinois,United States,Interior
45601,Philadelphia,Pennsylvania,United States,Atlantic
27974,Fort Worth,Texas,United States,Interior
27764,New York City,New York,United States,Atlantic
38928,Philadelphia,Pennsylvania,United States,Atlantic
43697,Andover,Massachusetts,United States,Atlantic
12609,Philadelphia,Pennsylvania,United States,Atlantic
12919,Los Angeles,California,United States,Pacific
23566,Los Angeles,California,United States,Pacific
35910,Glendale,Arizona,United States,Pacific
39929,Long Beach,New York,United States,Atlantic
19329,Vineland,New Jersey,United States,Atlantic
45207,Eagan,Minnesota,United States,Interior
17565,San Francisco,California,United States,Pacific
46222,Los Angeles,California,United States,Pacific
13276,San Antonio,Texas,United States,Interior
35588,Waynesboro,Virginia,United States,Gulf
40965,Philadelphia,Pennsylvania,United States,Atlantic
46075,Riverside,California,United States,Pacific
15985,Harlingen,Texas,United States,Interior
24229,Redwood City,California,United States,Pacific
44789,Columbus,Ohio,United States,Atlantic
30998,Jackson,Mississippi,United States,Gulf
39700,Bryan,Texas,United States,Interior
18538,Malden,Massachusetts,United States,Atlantic
22164,Columbia,Maryland,United States,Atlantic
24971,San Francisco,California,United States,Pacific
11356,Memphis,Tennessee,United States,Gulf
33334,Littleton,Colorado,United States,Pacific
45130,Nashville,Tennessee,United States,Gulf
16650,Gulfport,Mississippi,United States,Gulf
18097,Saint Peters,Missouri,United States,Interior
47414,Salem,Oregon,United States,Pacific
34566,North Las Vegas,Nevada,United States,Pacific
45851,Seattle,Washington,United States,Pacific
21338,Cleveland,Ohio,United States,Atlantic
40755,Richmond,Indiana,United States,Interior
25314,Norman,Oklahoma,United States,Interior
47034,New York City,New York,United States,Atlantic
14093,New York City,New York,United States,Atlantic
16580,Jacksonville,North Carolina,United States,Gulf
46026,Columbus,Georgia,United States,Gulf
16804,Arlington,Virginia,United States,Gulf
17663,Springfield,Ohio,United States,Atlantic
21459,New York City,New York,United States,Atlantic
42983,Chicago,Illinois,United States,Interior
18685,Norwich,Connecticut,United States,Atlantic
14527,New York City,New York,United States,Atlantic
42255,Philadelphia,Pennsylvania,United States,Atlantic
14109,Milwaukee,Wisconsin,United States,Interior
15376,New York City,New York,United States,Atlantic
18412,Columbus,Georgia,United States,Gulf
38165,New York City,New York,United States,Atlantic
40330,New York City,New York,United States,Atlantic
11223,Philadelphia,Pennsylvania,United States,Atlantic
21585,Richmond,Indiana,United States,Interior
40568,Burlington,Vermont,United States,Atlantic
23326,New York City,New York,United States,Atlantic
37451,San Francisco,California,United States,Pacific
41357,Philadelphia,Pennsylvania,United States,Atlantic
45426,Lakewood,New Jersey,United States,Atlantic
25216,Hot Springs,Arkansas,United States,Gulf
33551,Columbus,Georgia,United States,Gulf
40428,Smyrna,Georgia,United States,Gulf
17236,Seattle,Washington,United States,Pacific
18944,Detroit,Michigan,United States,Interior
13785,San Francisco,California,United States,Pacific
36604,Chicago,Illinois,United States,Interior
41574,Springfield,Ohio,United States,Atlantic
17497,Los Angeles,California,United States,Pacific
43228,San Francisco,California,United States,Pacific
18638,Alexandria,Virginia,United States,Gulf
20528,Baltimore,Maryland,United States,Atlantic
39224,Los Angeles,California,United States,Pacific
22850,Grapevine,Texas,United States,Interior
26833,San Francisco,California,United States,Pacific
18491,Columbus,Georgia,United States,Gulf
20185,Nashville,Tennessee,United States,Gulf
32424,Seattle,Washington,United States,Pacific
13318,Columbia,Tennessee,United States,Gulf
35686,Lakewood,California,United States,Pacific
39539,Raleigh,North Carolina,United States,Gulf
15514,Houston,Texas,United States,Interior
29808,Chesapeake,Virginia,United States,Gulf
35212,New York City,New York,United States,Atlantic
36618,New York City,New York,United States,Atlantic
30597,Chicago,Illinois,United States,Interior
41926,Seattle,Washington,United States,Pacific
28280,Rome,New York,United States,Atlantic
36821,Phoenix,Arizona,United States,Pacific
38006,San Francisco,California,United States,Pacific
40013,Jefferson City,Missouri,United States,Interior
14576,Lancaster,Ohio,United States,Atlantic
21984,Houston,Texas,United States,Interior
29360,Riverside,California,United States,Pacific
39707,Colorado Springs,Colorado,United States,Pacific
21508,Saint Charles,Illinois,United States,Interior
27631,Los Angeles,California,United States,Pacific
47412,Dallas,Texas,United States,Interior
18687,Memphis,Tennessee,United States,Gulf
31262,Irving,Texas,United States,Interior
36351,Amarillo,Texas,United States,Interior
44488,Greensboro,North Carolina,United States,Gulf
17301,Chicago,Illinois,United States,Interior
14403,Encinitas,California,United States,Pacific
16592,San Francisco,California,United States,Pacific
28156,Los Angeles,California,United States,Pacific
29190,Henderson,Nevada,United States,Pacific
35674,Louisville,Kentucky,United States,Gulf
38419,Chattanooga,Tennessee,United States,Gulf
39628,Murfreesboro,Tennessee,United States,Gulf
27820,Bakersfield,California,United States,Pacific
45004,Lorain,Ohio,United States,Atlantic
19245,New York City,New York,United States,Atlantic
23759,Toronto,Ontario,Canada,Atlantic
18575,Dover,Delaware,United States,Atlantic
33481,Cleveland,Ohio,United States,Atlantic
12996,Los Angeles,California,United States,Pacific
23069,Seattle,Washington,United States,Pacific
15446,Seattle,Washington,United States,Pacific
44577,Chicago,Illinois,United States,Interior
14037,Mission Viejo,California,United States,Pacific
21319,Seattle,Washington,United States,Pacific
27461,New York City,New York,United States,Atlantic
28147,Philadelphia,Pennsylvania,United States,Atlantic
31446,Cincinnati,Ohio,United States,Atlantic
35175,Yuma,Arizona,United States,Pacific
39329,Jacksonville,Florida,United States,Gulf
36998,Jackson,Mississippi,United States,Gulf
42836,New York City,New York,United States,Atlantic
21065,Los Angeles,California,United States,Pacific
12338,Waterbury,Connecticut,United States,Atlantic
13155,San Francisco,California,United States,Pacific
11148,Arlington,Virginia,United States,Gulf
43263,Lafayette,Indiana,United States,Interior
32207,Asheville,North Carolina,United States,Gulf
35518,Port Saint Lucie,Florida,United States,Gulf
16347,Chicago,Illinois,United States,Interior
29913,Los Angeles,California,United States,Pacific
41161,Dallas,Texas,United States,Interior
37362,Passaic,New Jersey,United States,Atlantic
24152,Chicago,Illinois,United States,Interior
33189,San Francisco,California,United States,Pacific
34141,Philadelphia,Pennsylvania,United States,Atlantic
44831,Florence,Alabama,United States,Gulf
29696,Columbus,Georgia,United States,Gulf
22836,Philadelphia,Pennsylvania,United States,Atlantic
39280,Santa Ana,California,United States,Pacific
46138,Fort Worth,Texas,United States,Interior
13330,Detroit,Michigan,United States,Interior
11804,Park Ridge,Illinois,United States,Interior
45993,New York City,New York,United States,Atlantic
22656,Montgomery,Alabama,United States,Gulf
12450,Hamilton,Ohio,United States,Atlantic
20155,Los Angeles,California,United States,Pacific
20283,Arlington,Virginia,United States,Gulf
32529,Parker,Colorado,United States,Pacific
35161,Houston,Texas,United States,Interior
35926,Wilmington,North Carolina,United States,Gulf
37901,Los Angeles,California,United States,Pacific
40783,Springfield,Virginia,United States,Gulf
43158,Superior,Wisconsin,United States,Interior
22747,New York City,New York,United States,Atlantic
18720,Philadelphia,Pennsylvania,United States,Atlantic
45998,Seattle,Washington,United States,Pacific
19751,New York City,New York,United States,Atlantic
46775,Springfield,Virginia,United States,Gulf
19072,Newark,Delaware,United States,Atlantic
25335,Philadelphia,Pennsylvania,United States,Atlantic
37934,Santa Clara,California,United States,Pacific
40099,Seattle,Washington,United States,Pacific
14620,Santa Barbara,California,United States,Pacific
15745,Chicago,Illinois,United States,Interior
17796,Lowell,Massachusetts,United States,Atlantic
21375,Little Rock,Arkansas,United States,Gulf
35301,Lowell,Massachusetts,United States,Atlantic
46399,Los Angeles,California,United States,Pacific
10985,New York City,New York,United States,Atlantic
34426,Philadelphia,Pennsylvania,United States,Atlantic
12875,San Francisco,California,United States,Pacific
37796,Tallahassee,Florida,United States,Gulf
12420,Philadelphia,Pennsylvania,United States,Atlantic
40195,Los Angeles,California,United States,Pacific
23825,Arlington,Texas,United States,Interior
32832,Seattle,Washington,United States,Pacific
45697,Los Angeles,California,United States,Pacific
11251,Houston,Texas,United States,Interior
17635,Decatur,Alabama,United States,Gulf
30681,Wilmington,Delaware,United States,Atlantic
31584,Pasadena,California,United States,Pacific
37803,Chicago,Illinois,United States,Interior
17222,New York City,New York,United States,Atlantic
26714,Wichita,Kansas,United States,Interior
18650,Anaheim,California,United States,Pacific
22731,Seattle,Washington,United States,Pacific
24299,Boca Raton,Florida,United States,Gulf
34167,San Francisco,California,United States,Pacific
35448,Los Angeles,California,United States,Pacific
46175,Philadelphia,Pennsylvania,United States,Atlantic
43193,Houston,Texas,United States,Interior
27554,Newark,Delaware,United States,Atlantic
31404,Chattanooga,Tennessee,United States,Gulf
39021,Los Angeles,California,United States,Pacific
13939,Los Angeles,California,United States,Pacific
20288,Rochester,New York,United States,Atlantic
34097,Longmont,Colorado,United States,Pacific
36269,New York City,New York,United States,Atlantic
22171,Philadelphia,Pennsylvania,United States,Atlantic
23097,Dover,Delaware,United States,Atlantic
30508,Philadelphia,Pennsylvania,United States,Atlantic
35532,Carrollton,Texas,United States,Interior
42962,Salinas,California,United States,Pacific
22264,Chicago,Illinois,United States,Interior
46817,New York City,New York,United States,Atlantic
30809,San Francisco,California,United States,Pacific
33112,Buffalo,New York,United States,Atlantic
44684,New York City,New York,United States,Atlantic
20143,Houston,Texas,United States,Interior
28644,Houston,Texas,United States,Interior
42479,York,Pennsylvania,United States,Atlantic
45865,Los Angeles,California,United States,Pacific
12611,Plano,Texas,United States,Interior
14137,Atlanta,Georgia,United States,Gulf
29078,New York City,New York,United States,Atlantic
34442,Los Angeles,California,United States,Pacific
42759,Chicago,Illinois,United States,Interior
45053,Roseville,Michigan,United States,Interior
46397,Providence,Rhode Island,United States,Atlantic
15831,San Francisco,California,United States,Pacific
44005,Highland Park,Illinois,United States,Interior
36996,Chicago,Illinois,United States,Interior
41326,Montreal,Quebec,Canada,Atlantic
45195,Paterson,New Jersey,United States,Atlantic
30970,Florence,South Carolina,United States,Gulf
26021,Aurora,Illinois,United States,Interior
12583,Seattle,Washington,United States,Pacific
16858,New York City,New York,United States,Atlantic
42591,Columbia,South Carolina,United States,Gulf
29764,Huntsville,Texas,United States,Interior
39742,Los Angeles,California,United States,Pacific
20456,Los Angeles,California,United States,Pacific
22446,New York City,New York,United States,Atlantic
31934,Philadelphia,Pennsylvania,United States,Atlantic
30058,Seattle,Washington,United States,Pacific
13843,Aurora,Illinois,United States,Interior
19735,Philadelphia,Pennsylvania,United States,Atlantic
25692,Los Angeles,California,United States,Pacific
27916,San Jose,California,United States,Pacific
39061,Broomfield,Colorado,United States,Pacific
42899,Jacksonville,Florida,United States,Gulf
42948,Providence,Rhode Island,United States,Atlantic
45902,Seattle,Washington,United States,Pacific
26756,New York City,New York,United States,Atlantic
17040,Mesa,Arizona,United States,Pacific
18827,Philadelphia,Pennsylvania,United States,Atlantic
30842,Los Angeles,California,United States,Pacific
23118,Auburn,New York,United States,Atlantic
27477,New York City,New York,United States,Atlantic
28329,Huntsville,Alabama,United States,Gulf
44234,New York City,New York,United States,Atlantic
47132,Philadelphia,Pennsylvania,United States,Atlantic
11064,Columbia,South Carolina,United States,Gulf
20477,Houston,Texas,United States,Interior
12098,Springfield,Missouri,United States,Interior
28294,Los Angeles,California,United States,Pacific
43555,New York City,New York,United States,Atlantic
11666,Bowling Green,Kentucky,United States,Gulf
15108,Dallas,Texas,United States,Interior
16013,Phoenix,Arizona,United States,Pacific
29512,Philadelphia,Pennsylvania,United States,Atlantic
11120,San Francisco,California,United States,Pacific
17679,Hattiesburg,Mississippi,United States,Gulf
28366,Long Beach,New York,United States,Atlantic
32384,Newark,Ohio,United States,Atlantic
33322,Concord,North Carolina,United States,Gulf
36949,Philadelphia,Pennsylvania,United States,Atlantic
12819,Allentown,Pennsylvania,United States,Atlantic
35282,San Francisco,California,United States,Pacific
38242,Westland,Michigan,United States,Interior
41259,Columbia,Maryland,United States,Atlantic
19219,Tampa,Florida,United States,Gulf
38270,Houston,Texas,United States,Interior
29449,Lafayette,Louisiana,United States,Gulf
29988,Houston,Texas,United States,Interior
37845,Columbus,Ohio,United States,Atlantic
38067,Los Angeles,California,United States,Pacific
39763,San Francisco,California,United States,Pacific
42477,Toledo,Ohio,United States,Atlantic
30473,Los Angeles,California,United States,Pacific
32403,Pasadena,Texas,United States,Interior
18477,Charlotte,North Carolina,United States,Gulf
43296,Philadelphia,Pennsylvania,United States,Atlantic
28170,Chicago,Illinois,United States,Interior
34575,San Francisco,California,United States,Pacific
34764,Amarillo,Texas,United States,Interior
46406,Riverside,California,United States,Pacific
37206,Suffolk,Virginia,United States,Gulf
38865,Sacramento,California,United States,Pacific
29183,Huntsville,Alabama,United States,Gulf
32214,New York City,New York,United States,Atlantic
34279,Los Angeles,California,United States,Pacific
19098,Tulsa,Oklahoma,United States,Interior
21487,Des Moines,Iowa,United States,1/0/00
34904,Philadelphia,Pennsylvania,United States,Atlantic
45025,Lakeland,Florida,United States,Gulf
46273,Carrollton,Texas,United States,Interior
16270,Springfield,Virginia,United States,Gulf
31691,Irving,Texas,United States,Interior
46679,West Allis,Wisconsin,United States,Interior
27197,Akron,Ohio,United States,Atlantic
46467,Nashville,Tennessee,United States,Gulf
13897,Aurora,Colorado,United States,Pacific
20066,Oakland,California,United States,Pacific
21144,Los Angeles,California,United States,Pacific
45118,Fayetteville,North Carolina,United States,Gulf
40069,Davis,California,United States,Pacific
11211,Seattle,Washington,United States,Pacific
26560,New York City,New York,United States,Atlantic
28931,New York City,New York,United States,Atlantic
13841,Greenville,North Carolina,United States,Gulf
36493,Philadelphia,Pennsylvania,United States,Atlantic
20911,Gresham,Oregon,United States,Pacific
27666,Columbus,Ohio,United States,Atlantic
32307,Fort Collins,Colorado,United States,Pacific
38762,Houston,Texas,United States,Interior
14501,Miami,Florida,United States,Gulf
17852,New York City,New York,United States,Atlantic
19021,San Diego,California,United States,Pacific
27356,Los Angeles,California,United States,Pacific
29092,New York City,New York,United States,Atlantic
32536,San Jose,California,United States,Pacific
42717,Pasadena,Texas,United States,Interior
36409,Quincy,Massachusetts,United States,Atlantic
37138,Dallas,Texas,United States,Interior
28079,Cincinnati,Ohio,United States,Atlantic
35730,Dallas,Texas,United States,Interior
12471,Chicago,Illinois,United States,Interior
13815,Philadelphia,Pennsylvania,United States,Atlantic
15110,Concord,New Hampshire,United States,Atlantic
19898,Los Angeles,California,United States,Pacific
44360,Waco,Texas,United States,Interior
11286,San Francisco,California,United States,Pacific
15010,Huntington Beach,California,United States,Pacific
20141,New York City,New York,United States,Atlantic
43478,Detroit,Michigan,United States,Interior
45909,Philadelphia,Pennsylvania,United States,Atlantic
20332,Des Moines,Washington,United States,Pacific
33901,Charlotte,North Carolina,United States,Gulf
35191,Chicago,Illinois,United States,Interior
39691,Houston,Texas,United States,Interior
40048,San Francisco,California,United States,Pacific
17889,Waukesha,Wisconsin,United States,Interior
28567,Monroe,Louisiana,United States,Gulf
38139,Baltimore,Maryland,United States,Atlantic
13547,New York City,New York,United States,Atlantic
22677,Woodbury,Minnesota,United States,Interior
23874,Houston,Texas,United States,Interior
32951,Springfield,Missouri,United States,Interior
40211,Knoxville,Tennessee,United States,Gulf
44556,Jonesboro,Arkansas,United States,Gulf
11440,Chesapeake,Virginia,United States,Gulf
12681,Philadelphia,Pennsylvania,United States,Atlantic
26658,Johnson City,Tennessee,United States,Gulf
28100,San Diego,California,United States,Pacific
34967,Houston,Texas,United States,Interior
37318,Philadelphia,Pennsylvania,United States,Atlantic
39623,Houston,Texas,United States,Interior
41800,Redondo Beach,California,United States,Pacific
42708,Detroit,Michigan,United States,Interior
42801,San Antonio,Texas,United States,Interior
14359,Dallas,Texas,United States,Interior
23550,Thomasville,North Carolina,United States,Gulf
35667,Houston,Texas,United States,Interior
21926,New York City,New York,United States,Atlantic
42407,Wheeling,Illinois,United States,Interior
27603,Dallas,Texas,United States,Interior
36975,New York City,New York,United States,Atlantic
18253,Bristol,Tennessee,United States,Gulf
19821,Edmonds,Washington,United States,Pacific
36634,Houston,Texas,United States,Interior
39229,Fort Lauderdale,Florida,United States,Gulf
45732,New York City,New York,United States,Atlantic
11650,Philadelphia,Pennsylvania,United States,Atlantic
20652,Houston,Texas,United States,Interior
29113,Newport News,Virginia,United States,Gulf
33903,Phoenix,Arizona,United States,Pacific
36052,San Diego,California,United States,Pacific
43585,Wichita,Kansas,United States,Interior
14373,Springfield,Virginia,United States,Gulf
40034,Utica,New York,United States,Atlantic
41576,Louisville,Colorado,United States,Pacific
32683,Omaha,Nebraska,United States,Interior
43606,Long Beach,New York,United States,Atlantic
45867,Columbia,South Carolina,United States,Gulf
19105,Seattle,Washington,United States,Pacific
39798,Philadelphia,Pennsylvania,United States,Atlantic
40225,New York City,New York,United States,Atlantic
43863,Twin Falls,Idaho,United States,Pacific
16062,Columbus,Georgia,United States,Gulf
24796,Laguna Niguel,California,United States,Pacific
21520,Springfield,Ohio,United States,Atlantic
24635,Columbus,Georgia,United States,Gulf
36758,Los Angeles,California,United States,Pacific
38368,New York City,New York,United States,Atlantic
24362,San Diego,California,United States,Pacific
31355,Jacksonville,Florida,United States,Gulf
36332,Auburn,Alabama,United States,Gulf
37038,Woodland,California,United States,Pacific
47307,New Rochelle,New York,United States,Atlantic
12513,Providence,Rhode Island,United States,Atlantic
20694,Stockton,California,United States,Pacific
22257,Providence,Rhode Island,United States,Atlantic
29883,Orange,New Jersey,United States,Atlantic
32797,Columbus,Georgia,United States,Gulf
46525,Aurora,Illinois,United States,Interior
16711,Grand Rapids,Michigan,United States,Interior
20675,Seattle,Washington,United States,Pacific
24943,Greensboro,North Carolina,United States,Gulf
36038,New York City,New York,United States,Atlantic
11631,Grand Rapids,Michigan,United States,Interior
16151,Broomfield,Colorado,United States,Pacific
20556,Parma,Ohio,United States,Atlantic
26392,New York City,New York,United States,Atlantic
36695,Smyrna,Tennessee,United States,Gulf
42402,Philadelphia,Pennsylvania,United States,Atlantic
43184,Pembroke Pines,Florida,United States,Gulf
46593,Green Bay,Wisconsin,United States,Interior
47209,Philadelphia,Pennsylvania,United States,Atlantic
12912,Seattle,Washington,United States,Pacific
19896,Fairfield,Ohio,United States,Atlantic
28693,New York City,New York,United States,Atlantic
37682,Seattle,Washington,United States,Pacific
22906,Rockford,Illinois,United States,Interior
27895,Los Angeles,California,United States,Pacific
35826,Aurora,Colorado,United States,Pacific
44663,Bloomington,Indiana,United States,Interior
14149,Irving,Texas,United States,Interior
14590,La Crosse,Wisconsin,United States,Interior
15829,Long Beach,California,United States,Pacific
28336,San Francisco,California,United States,Pacific
30844,Tigard,Oregon,United States,Pacific
39175,San Francisco,California,United States,Pacific
40930,Cleveland,Ohio,United States,Atlantic
19723,San Francisco,California,United States,Pacific
22444,Houston,Texas,United States,Interior
33833,Houston,Texas,United States,Interior
36211,Tallahassee,Florida,United States,Gulf
37222,Hesperia,California,United States,Pacific
46217,Quebec City,Quebec,Canada,Atlantic
13603,Atlanta,Georgia,United States,Gulf
37122,Huntsville,Texas,United States,Interior
15684,Columbus,Indiana,United States,Interior
16221,Los Angeles,California,United States,Pacific
35567,Mobile,Alabama,United States,Gulf
33194,New York City,New York,United States,Atlantic
35595,Quincy,Illinois,United States,Interior
11589,San Francisco,California,United States,Pacific
29584,New York City,New York,United States,Atlantic
46420,La Porte,Indiana,United States,Interior
24803,New York City,New York,United States,Atlantic
45641,Lafayette,Indiana,United States,Interior
28623,Lake Forest,California,United States,Pacific
30870,Grand Prairie,Texas,United States,Interior
31061,Houston,Texas,United States,Interior
35366,New York City,New York,United States,Atlantic
12028,The Colony,Texas,United States,Interior
21723,Baltimore,Maryland,United States,Atlantic
30585,Providence,Rhode Island,United States,Atlantic
36136,Coral Gables,Florida,United States,Gulf
11393,Pueblo,Colorado,United States,Pacific
16517,Los Angeles,California,United States,Pacific
18076,Spokane,Washington,United States,Pacific
45461,Los Angeles,California,United States,Pacific
15929,Los Angeles,California,United States,Pacific
17271,Houston,Texas,United States,Interior
26063,Charlotte,North Carolina,United States,Gulf
40113,San Antonio,Texas,United States,Interior
41700,Phoenix,Arizona,United States,Pacific
43926,Troy,Ohio,United States,Atlantic
17054,La Porte,Texas,United States,Interior
40785,Greensboro,North Carolina,United States,Gulf
27790,Aurora,Colorado,United States,Pacific
44446,Laredo,Texas,United States,Interior
35049,Seattle,Washington,United States,Pacific
40559,New York City,New York,United States,Atlantic
46931,Jacksonville,North Carolina,United States,Gulf
14779,Oklahoma City,Oklahoma,United States,Interior
16165,Salt Lake City,Utah,United States,Pacific
32524,Springfield,Virginia,United States,Gulf
17875,Fresno,California,United States,Pacific
32013,San Francisco,California,United States,Pacific
37684,Columbia,Missouri,United States,Interior
43116,Perth Amboy,New Jersey,United States,Atlantic
13759,Tempe,Arizona,United States,Pacific
28417,Vancouver,British Columbia,Canada,Pacific
14123,Trenton,Michigan,United States,Interior
22824,Los Angeles,California,United States,Pacific
29976,El Cajon,California,United States,Pacific
32704,Arlington,Virginia,United States,Gulf
33292,Newark,Ohio,United States,Atlantic
15507,Lakewood,Ohio,United States,Atlantic
23237,Jackson,Tennessee,United States,Gulf
26749,Fort Lauderdale,Florida,United States,Gulf
28905,North Las Vegas,Nevada,United States,Pacific
35156,San Diego,California,United States,Pacific
38445,Baltimore,Maryland,United States,Atlantic
23790,Seattle,Washington,United States,Pacific
43352,Richmond,Virginia,United States,Gulf
12175,Los Angeles,California,United States,Pacific
12828,Houston,Texas,United States,Interior
20178,San Francisco,California,United States,Pacific
45263,San Francisco,California,United States,Pacific
43548,New York City,New York,United States,Atlantic
44339,San Francisco,California,United States,Pacific
47239,San Francisco,California,United States,Pacific
16242,New York City,New York,United States,Atlantic
25202,San Francisco,California,United States,Pacific
31068,Tampa,Florida,United States,Gulf
34820,Greenville,North Carolina,United States,Gulf
22339,Los Angeles,California,United States,Pacific
39341,Bridgeton,New Jersey,United States,Atlantic
21193,Sterling Heights,Michigan,United States,Interior
32242,San Luis Obispo,California,United States,Pacific
44264,New York City,New York,United States,Atlantic
30557,Tulsa,Oklahoma,United States,Interior
32678,Hollywood,Florida,United States,Gulf
37341,San Francisco,California,United States,Pacific
19623,Chicago,Illinois,United States,Interior
27622,Conroe,Texas,United States,Interior
12926,Portland,Oregon,United States,Pacific
14039,Dallas,Texas,United States,Interior
17677,Marysville,Washington,United States,Pacific
19294,Urbandale,Iowa,United States,1/0/00
24607,Philadelphia,Pennsylvania,United States,Atlantic
41924,Los Angeles,California,United States,Pacific
12163,San Diego,California,United States,Pacific
16139,Charlotte,North Carolina,United States,Gulf
17231,Eugene,Oregon,United States,Pacific
17658,Seattle,Washington,United States,Pacific
20346,San Francisco,California,United States,Pacific
37194,Chula Vista,California,United States,Pacific
38515,Houston,Texas,United States,Interior
45970,Los Angeles,California,United States,Pacific
11183,Virginia Beach,Virginia,United States,Gulf
18981,Lawrence,Indiana,United States,Interior
22038,Houston,Texas,United States,Interior
30634,San Jose,California,United States,Pacific
33868,Laredo,Texas,United States,Interior
36877,San Diego,California,United States,Pacific
18799,Oceanside,California,United States,Pacific
22733,San Francisco,California,United States,Pacific
23424,Rochester,New York,United States,Atlantic
29815,Lakewood,New Jersey,United States,Atlantic
34981,Newark,Ohio,United States,Atlantic
38013,San Francisco,California,United States,Pacific
43289,Dallas,Texas,United States,Interior
43331,San Francisco,California,United States,Pacific
28660,Oakland,California,United States,Pacific
12597,Los Angeles,California,United States,Pacific
16251,Sacramento,California,United States,Pacific
17287,San Francisco,California,United States,Pacific
31362,Oklahoma City,Oklahoma,United States,Interior
32445,San Francisco,California,United States,Pacific
34974,Houston,Texas,United States,Interior
42540,Toledo,Ohio,United States,Atlantic
46887,Springfield,Missouri,United States,Interior
14933,Chicago,Illinois,United States,Interior
15094,New York City,New York,United States,Atlantic
18099,Noblesville,Indiana,United States,Interior
21226,San Francisco,California,United States,Pacific
22395,Apopka,Florida,United States,Gulf
30305,Detroit,Michigan,United States,Interior
43674,San Francisco,California,United States,Pacific
18302,San Diego,California,United States,Pacific
24775,Mesa,Arizona,United States,Pacific
42598,La Porte,Indiana,United States,Interior
16006,Highland Park,Illinois,United States,Interior
28287,New York City,New York,United States,Atlantic
45522,Philadelphia,Pennsylvania,United States,Atlantic
20521,New York City,New York,United States,Atlantic
21492,Atlanta,Georgia,United States,Gulf
39910,San Francisco,California,United States,Pacific
44493,Newark,Delaware,United States,Atlantic
45711,New York City,New York,United States,Atlantic
21247,Burlington,North Carolina,United States,Gulf
39168,San Diego,California,United States,Pacific
44936,Carlsbad,New Mexico,United States,Pacific
41086,Carlsbad,New Mexico,United States,Pacific
45452,San Francisco,California,United States,Pacific
20129,Los Angeles,California,United States,Pacific
30415,San Diego,California,United States,Pacific
35581,Concord,California,United States,Pacific
42330,Taylor,Michigan,United States,Interior
46915,Pasadena,Texas,United States,Interior
11267,Jacksonville,North Carolina,United States,Gulf
18414,New York City,New York,United States,Atlantic
40090,Niagara Falls,New York,United States,Atlantic
18398,Houston,Texas,United States,Interior
33042,Montebello,California,United States,Pacific
34741,Houston,Texas,United States,Interior
35919,Los Angeles,California,United States,Pacific
37724,Columbus,Ohio,United States,Atlantic
30445,Columbus,Ohio,United States,Atlantic
36584,Chicago,Illinois,United States,Interior
40377,New York City,New York,United States,Atlantic
41434,Des Moines,Iowa,United States,1/0/00
41847,New York City,New York,United States,Atlantic
43074,Los Angeles,California,United States,Pacific
18848,New York City,New York,United States,Atlantic
22003,Detroit,Michigan,United States,Interior
45139,New York City,New York,United States,Atlantic
14032,Philadelphia,Pennsylvania,United States,Atlantic
14912,New York City,New York,United States,Atlantic
16088,Cleveland,Ohio,United States,Atlantic
17476,Seattle,Washington,United States,Pacific
17784,Los Angeles,California,United States,Pacific
18958,Dallas,Texas,United States,Interior
23158,Dallas,Texas,United States,Interior
27034,Medford,Oregon,United States,Pacific
27419,Los Angeles,California,United States,Pacific
32235,Philadelphia,Pennsylvania,United States,Atlantic
40678,Seattle,Washington,United States,Pacific
14438,Plainfield,New Jersey,United States,Atlantic
22976,Huntsville,Alabama,United States,Gulf
23741,Jackson,Michigan,United States,Interior
40293,Los Angeles,California,United States,Pacific
12212,Miami,Florida,United States,Gulf
24138,Mobile,Alabama,United States,Gulf
33866,El Paso,Texas,United States,Interior
35562,Shelton,Connecticut,United States,Atlantic
13542,Westfield,New Jersey,United States,Atlantic
16216,Lincoln Park,Michigan,United States,Interior
20113,Chicago,Illinois,United States,Interior
35338,Overland Park,Kansas,United States,Interior
41182,Phoenix,Arizona,United States,Pacific
42549,Scottsdale,Arizona,United States,Pacific
44535,East Orange,New Jersey,United States,Atlantic
14044,Palm Coast,Florida,United States,Gulf
17070,Marietta,Georgia,United States,Gulf
17670,Philadelphia,Pennsylvania,United States,Atlantic
14144,Aurora,Illinois,United States,Interior
22101,Dallas,Texas,United States,Interior
47176,Detroit,Michigan,United States,Interior
11239,Fairfield,Connecticut,United States,Atlantic
26861,Richmond,Indiana,United States,Interior
26910,Knoxville,Tennessee,United States,Gulf
31640,Los Angeles,California,United States,Pacific
40573,Rockville,Maryland,United States,Atlantic
46196,Oxnard,California,United States,Pacific
15001,Moncton,New Brunswick,Canada,Atlantic
23968,Halifax,Nova Scotia,Canada,Atlantic
32305,Marion,Iowa,United States,1/0/00
33581,Longmont,Colorado,United States,Pacific
35406,San Francisco,California,United States,Pacific
