lat,lng,desc,zip,title,timeStamp,twp,addr,e
40.0858157,-75.0936493,HUNTINGDON PIKE & SAN DIEGO AVE; ABINGTON; 2016-03-08 @ 13:38:18;,19046,Traffic: VEHICLE ACCIDENT -,2016-03-08 13:42:01,ABINGTON,HUNTINGDON PIKE & SAN DIEGO AVE,1
40.2635134,-75.6095229,KEIM ST & VALLEY LN; LOWER POTTSGROVE; 2016-03-08 @ 13:36:47;,19464,Traffic: VEHICLE FIRE -,2016-03-08 13:42:01,LOWER POTTSGROVE,KEIM ST & VALLEY LN,1
40.0254801,-75.3265114,W LANCASTER AVE;  LOWER MERION; Station 313; 2016-03-08 @ 13:45:25;,19010,EMS: VEHICLE ACCIDENT,2016-03-08 13:47:00,LOWER MERION,W LANCASTER AVE,1
40.0972531,-75.2837594,CARDINAL DR & BUTLER PIKE; WHITEMARSH; 2016-03-08 @ 13:45:25;,19428,Traffic: DISABLED VEHICLE -,2016-03-08 13:47:01,WHITEMARSH,CARDINAL DR & BUTLER PIKE,1
40.0227144,-75.3208633,W LANCASTER AVE & N MERION AVE; LOWER MERION; 2016-03-08 @ 13:45:48;,19010,Traffic: VEHICLE ACCIDENT -,2016-03-08 13:47:01,LOWER MERION,W LANCASTER AVE & N MERION AVE,1
40.1295210,-75.1167700,OLD YORK RD & BUTLER AVE;  ABINGTON; Station 381; 2016-03-08 @ 13:46:35;,19001,EMS: CVA/STROKE,2016-03-08 13:52:01,ABINGTON,OLD YORK RD & BUTLER AVE,1
40.0818005,-75.2531616,CHURCH RD & RIDGE PIKE;  WHITEMARSH; Station 318; 2016-03-08 @ 13:59:46;,19444,EMS: UNKNOWN MEDICAL EMERGENCY,2016-03-08 14:01:00,WHITEMARSH,CHURCH RD & RIDGE PIKE,1
40.0837614,-75.1422046,W CHURCH RD & WASHINGTON LN; CHELTENHAM; 2016-03-08 @ 13:56:17;,19095,Traffic: DISABLED VEHICLE -,2016-03-08 14:02:00,CHELTENHAM,W CHURCH RD & WASHINGTON LN,1
40.1369729,-75.4727228,RT422  & RAMP RT422 WB TO EGYPT RD; UPPER PROVIDENCE; 2016-03-08 @ 13:59:55;,,Traffic: ROAD OBSTRUCTION -,2016-03-08 14:02:00,UPPER PROVIDENCE,RT422  & RAMP RT422 WB TO EGYPT RD,1
40.0720650,-75.1265200,HIGH SCHOOL RD & MONTGOMERY AVE;  CHELTENHAM; Station 358; 2016-03-08 @ 14:06:21;,19027,EMS: BACK PAINS/INJURY,2016-03-08 14:12:01,CHELTENHAM,HIGH SCHOOL RD & MONTGOMERY AVE,1
40.1537535,-75.1216041,EASTON RD & LAWNTON RD;  UPPER MORELAND; Station 381; 2016-03-08 @ 14:10:55;,19090,EMS: RESPIRATORY EMERGENCY,2016-03-08 14:12:01,UPPER MORELAND,EASTON RD & LAWNTON RD,1
40.1240858,-75.1229199,KEITH RD & EDGE HILL RD; ABINGTON; 2016-03-08 @ 14:08:26-Station:STA100;,19001,Fire: FIRE ALARM,2016-03-08 14:12:01,ABINGTON,KEITH RD & EDGE HILL RD,1
40.1665145,-75.4721505,S COLLEGEVILLE RD; UPPER PROVIDENCE; 2016-03-08 @ 14:09:34-Station:STA99;,,Fire: FIRE POLICE NEEDED,2016-03-08 14:12:01,UPPER PROVIDENCE,S COLLEGEVILLE RD,1
40.0837614,-75.1422046,WASHINGTON LN & W CHURCH RD;  CHELTENHAM; Station 358A; 2016-03-08 @ 14:15:44;,19095,EMS: ALTERED MENTAL STATUS,2016-03-08 14:17:00,CHELTENHAM,WASHINGTON LN & W CHURCH RD,1
40.1198260,-75.1345440,EASTON RD & TYSON AVE; ABINGTON; 2016-03-08 @ 14:13:22;,19001,Traffic: DISABLED VEHICLE -,2016-03-08 14:17:01,ABINGTON,EASTON RD & TYSON AVE,1
40.0166082,-75.3084295,LANCASTER AVE & OLD LANCASTER RD; LOWER MERION; 2016-03-08 @ 14:11:12;,19041,Traffic: VEHICLE ACCIDENT -,2016-03-08 14:17:01,LOWER MERION,LANCASTER AVE & OLD LANCASTER RD,1
40.0076763,-75.2952107,ARDMORE AVE & SCHOOL LN;  LOWER MERION; Station 313; 2016-03-08 @ 14:18:37;,19003,EMS: UNKNOWN MEDICAL EMERGENCY,2016-03-08 14:21:00,LOWER MERION,ARDMORE AVE & SCHOOL LN,1
40.0772161,-75.2940030,E 9TH AVE & JONES ST; CONSHOHOCKEN; 2016-03-08 @ 14:18:36;,19428,Traffic: VEHICLE ACCIDENT -,2016-03-08 14:22:01,CONSHOHOCKEN,E 9TH AVE & JONES ST,1
40.2465386,-75.6488196,KING ST & PENN ST;  POTTSTOWN; Station 329; 2016-03-08 @ 14:22:54;,19464,EMS: GENERAL WEAKNESS,2016-03-08 14:27:00,POTTSTOWN,KING ST & PENN ST,1
40.1370469,-75.3171588,DEKALB PIKE & COLONIAL DR; EAST NORRITON; 2016-03-08 @ 14:25:27-Station:STA61;,19401,Fire: FIRE ALARM,2016-03-08 14:27:00,EAST NORRITON,DEKALB PIKE & COLONIAL DR,1
40.0468905,-75.2995880,MT PLEASANT RD & BARBERRY RD; LOWER MERION; 2016-03-08 @ 14:23:37;,19010,Traffic: VEHICLE ACCIDENT -,2016-03-08 14:27:01,LOWER MERION,MT PLEASANT RD & BARBERRY RD,1
40.0197176,-75.3147494,LANCASTER AVE & TOWN PL;  LOWER MERION; Station 313; 2016-03-08 @ 14:35:51;,19010,EMS: RESPIRATORY EMERGENCY,2016-03-08 14:37:00,LOWER MERION,LANCASTER AVE & TOWN PL,1
40.1024996,-75.2783186,BUTLER PIKE & GERMANTOWN PIKE;  WHITEMARSH; Station 318; 2016-03-08 @ 14:52:18;,19462,EMS: SEIZURES,2016-03-08 14:57:01,WHITEMARSH,BUTLER PIKE & GERMANTOWN PIKE,1
40.1006198,-75.1490276,MT CARMEL AVE & KESWICK AVE; ABINGTON; 2016-03-08 @ 14:56:08-Station:STA300;,19038,Fire: FIRE ALARM,2016-03-08 15:01:00,ABINGTON,MT CARMEL AVE & KESWICK AVE,1
40.1361623,-75.1248407,PARK AVE & RUBICAM AVE;  ABINGTON; Station 381; 2016-03-08 @ 14:58:53;,19090,EMS: MEDICAL ALERT ALARM,2016-03-08 15:02:01,ABINGTON,PARK AVE & RUBICAM AVE,1
40.1330371,-75.4084631,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2016-03-08 @ 14:59:27;,19403,EMS: SUBJECT IN PAIN,2016-03-08 15:02:01,LOWER PROVIDENCE,SHANNONDELL DR & SHANNONDELL BLVD,1
40.0862171,-75.0970124,LOS ANGELES AVE & SAN DIEGO AVE;  ABINGTON; Station 382; 2016-03-08 @ 15:04:52;,19046,EMS: GENERAL WEAKNESS,2016-03-08 15:07:01,ABINGTON,LOS ANGELES AVE & SAN DIEGO AVE,1
40.2881947,-75.3334359,SANDOWN CT & LONGCHAMP DR;  FRANCONIA; Station 339; 2016-03-08 @ 15:02:49;,18964,EMS: HEAD INJURY,2016-03-08 15:07:01,FRANCONIA,SANDOWN CT & LONGCHAMP DR,1
40.0972222,-75.3761952,CHAMPLAIN DR & DEAD END;  UPPER MERION; Station 317; 2016-03-08 @ 15:01:17;,,EMS: RESPIRATORY EMERGENCY,2016-03-08 15:07:01,UPPER MERION,CHAMPLAIN DR & DEAD END,1
40.0160533,-75.2381545,AMHERST RD & CONSHOHOCKEN STATE RD; LOWER MERION; 2016-03-08 @ 15:03:51-Station:STA22;,19004,Fire: FIRE ALARM,2016-03-08 15:07:01,LOWER MERION,AMHERST RD & CONSHOHOCKEN STATE RD,1
40.2215922,-75.5111464,RIDGE PIKE & MAIN DR;  LIMERICK; Station 324A; 2016-03-08 @ 15:06:03;,19468,EMS: OVERDOSE,2016-03-08 15:11:00,LIMERICK,RIDGE PIKE & MAIN DR,1
40.1682649,-75.0907051,BYBERRY AVE; HATBORO; 2016-03-08 @ 15:08:53-Station:STA95;,19040,Fire: VEHICLE ACCIDENT,2016-03-08 15:12:00,HATBORO,BYBERRY AVE,1
40.0932069,-75.1900535,CHELTENHAM AVE & TRUMBAUER DR; SPRINGFIELD; 2016-03-08 @ 15:09:31-Station:STA82;,19038,Fire: WOODS/FIELD FIRE,2016-03-08 15:12:00,SPRINGFIELD,CHELTENHAM AVE & TRUMBAUER DR,1
40.0730140,-75.1316260,OLD YORK RD & SPRING AVE; CHELTENHAM; 2016-03-08 @ 15:06:48-Station:STA5;,19027,Fire: FIRE ALARM,2016-03-08 15:12:01,CHELTENHAM,OLD YORK RD & SPRING AVE,1
40.1643956,-75.3878560,WHEATSHEAF LN & CHURCH RD;  WORCESTER; Station 322; 2016-03-08 @ 15:10:18;,19403,EMS: FEVER,2016-03-08 15:12:02,WORCESTER,WHEATSHEAF LN & CHURCH RD,1
40.1682649,-75.0907051,BYBERRY AVE;  HATBORO; Station 384; 2016-03-08 @ 15:08:30;,19040,EMS: VEHICLE ACCIDENT,2016-03-08 15:12:02,HATBORO,BYBERRY AVE,1
40.1746044,-75.1068875,BYBERRY AVE & S YORK RD; HATBORO; 2016-03-08 @ 15:07:55;,19040,Traffic: VEHICLE ACCIDENT -,2016-03-08 15:12:02,HATBORO,BYBERRY AVE & S YORK RD,1
40.1475414,-75.3279440,STONEY CREEK RD & W GERMANTOWN PIKE; EAST NORRITON; 2016-03-08 @ 15:07:43;,19401,Traffic: VEHICLE ACCIDENT -,2016-03-08 15:12:02,EAST NORRITON,STONEY CREEK RD & W GERMANTOWN PIKE,1
40.1641068,-75.4016251,SUMMIT AVE & WALKER LN; LOWER PROVIDENCE; 2016-03-08 @ 15:08:16;,19403,Traffic: HAZARDOUS ROAD CONDITIONS -,2016-03-08 15:12:03,LOWER PROVIDENCE,SUMMIT AVE & WALKER LN,1
40.2955070,-75.5184927,PERKIOMENVILLE RD & BIG RD;  UPPER FREDERICK; Station 331; 2016-03-08 @ 15:12:28;,18074,EMS: FALL VICTIM,2016-03-08 15:17:00,UPPER FREDERICK,PERKIOMENVILLE RD & BIG RD,1
40.0443893,-75.2793810,WAVERLY RD & YOUNGS FORD RD;  LOWER MERION; Station 313A; 2016-03-08 @ 15:13:04;,19035,EMS: HEMORRHAGING,2016-03-08 15:17:00,LOWER MERION,WAVERLY RD & YOUNGS FORD RD,1
40.1517741,-75.3365695,GERMANTOWN PIKE & RR CROSSING; EAST NORRITON; 2016-03-08 @ 15:07:43;,,Traffic: VEHICLE ACCIDENT -,2016-03-08 15:17:01,EAST NORRITON,GERMANTOWN PIKE & RR CROSSING,1
40.3274506,-75.3475283,BOSC CT; FRANCONIA; 2016-03-08 @ 15:16:49-Station:STA75;,18969,Fire: FIRE INVESTIGATION,2016-03-08 15:22:00,FRANCONIA,BOSC CT,1
40.1339975,-75.0328545,BYBERRY RD & PINE RD; LOWER MORELAND; 2016-03-08 @ 15:25:25;,19006,Traffic: VEHICLE ACCIDENT -,2016-03-08 15:27:00,LOWER MORELAND,BYBERRY RD & PINE RD,1
40.0878102,-75.3047263,SCARLET DR & COLWELL LN; PLYMOUTH; 2016-03-08 @ 15:26:02-Station:STA43;,19428,Fire: FIRE ALARM,2016-03-08 15:31:00,PLYMOUTH,SCARLET DR & COLWELL LN,1
40.1440198,-75.0495452,BYBERRY RD; LOWER MORELAND; 2016-03-08 @ 15:28:22-Station:STA8;,19006,Fire: VEHICLE ACCIDENT,2016-03-08 15:31:00,LOWER MORELAND,BYBERRY RD,1
40.1237694,-75.3573579,HAMILTON ST & OAKWOOD AVE;  NORRISTOWN; Station 308A; 2016-03-08 @ 15:26:56;,19401,EMS: FALL VICTIM,2016-03-08 15:31:01,NORRISTOWN,HAMILTON ST & OAKWOOD AVE,1
40.1440198,-75.0495452,BYBERRY RD;  LOWER MORELAND; Station 355; 2016-03-08 @ 15:29:44;,19006,EMS: VEHICLE ACCIDENT,2016-03-08 15:31:01,LOWER MORELAND,BYBERRY RD,1
40.1356718,-75.0356498,BYBERRY RD & HILLCROFT RD; LOWER MORELAND; 2016-03-08 @ 15:26:10;,19006,Traffic: VEHICLE ACCIDENT -,2016-03-08 15:31:01,LOWER MORELAND,BYBERRY RD & HILLCROFT RD,1
40.1379991,-75.1032554,MANOR HOUSE LN & GREENHILL RD;  UPPER MORELAND; Station 381; 2016-03-08 @ 15:27:32;,19090,EMS: CVA/STROKE,2016-03-08 15:32:00,UPPER MORELAND,MANOR HOUSE LN & GREENHILL RD,1
40.1305332,-75.4049379,EGYPT RD & WEDGEWOOD WAY;  LOWER PROVIDENCE; Station 322A; 2016-03-08 @ 15:30:52;,19403,EMS: FALL VICTIM,2016-03-08 15:32:00,LOWER PROVIDENCE,EGYPT RD & WEDGEWOOD WAY,1
40.1377421,-75.3233226,SPRINGVIEW RD & LAWNTON RD;  EAST NORRITON; Station 308; 2016-03-08 @ 15:30:19;,19401,EMS: SEIZURES,2016-03-08 15:32:00,EAST NORRITON,SPRINGVIEW RD & LAWNTON RD,1
40.1356718,-75.0356498,BYBERRY RD & HILLCROFT RD; LOWER MORELAND; 2016-03-08 @ 15:25:25;,19006,Traffic: VEHICLE ACCIDENT -,2016-03-08 15:32:01,LOWER MORELAND,BYBERRY RD & HILLCROFT RD,1
40.1073927,-75.0886884,MOREDON RD & BRYANT LN;  ABINGTON; Station 382; 2016-03-08 @ 15:31:31;,19046,EMS: FALL VICTIM,2016-03-08 15:36:00,ABINGTON,MOREDON RD & BRYANT LN,1
40.1192546,-75.2362381, ; WHITEMARSH; 2016-03-08 @ 15:35:02;,,Traffic: DISABLED VEHICLE -,2016-03-08 15:37:01,WHITEMARSH,,1
40.1692653,-75.2503657,PENLLYN BLUE BELL PIKE & TOWNSHIP LINE RD; WHITPAIN; 2016-03-08 @ 15:35:02;,19422,Traffic: DISABLED VEHICLE -,2016-03-08 15:42:01,WHITPAIN,PENLLYN BLUE BELL PIKE & TOWNSHIP LINE RD,1
40.1513845,-75.3068807,SWEDE RD & ERBS MILL RD; WHITPAIN; 2016-03-08 @ 15:43:39-Station:STA33;,19422,Fire: FIRE ALARM,2016-03-08 15:47:00,WHITPAIN,SWEDE RD & ERBS MILL RD,1
40.1251671,-75.0629091,HUNTINGDON PIKE & RED LION RD; LOWER MORELAND; 2016-03-08 @ 15:45:03;,19006,Traffic: VEHICLE ACCIDENT -,2016-03-08 15:47:00,LOWER MORELAND,HUNTINGDON PIKE & RED LION RD,1
40.0695850,-75.0976334,TOWNSHIP LINE RD & ZANE AVE; ABINGTON; 2016-03-08 @ 15:51:25;,19046,Traffic: VEHICLE ACCIDENT -,2016-03-08 15:56:01,ABINGTON,TOWNSHIP LINE RD & ZANE AVE,1
40.1330371,-75.4084631,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2016-03-08 @ 15:52:39;,19403,EMS: GENERAL WEAKNESS,2016-03-08 15:57:00,LOWER PROVIDENCE,SHANNONDELL DR & SHANNONDELL BLVD,1
40.1521201,-75.3051426,DEKALB PIKE & SWEDE RD; WHITPAIN; 2016-03-08 @ 15:53:21;,19422,Traffic: VEHICLE ACCIDENT -,2016-03-08 15:57:01,WHITPAIN,DEKALB PIKE & SWEDE RD,1
40.1046665,-75.2132140,BYSHER AVE & BETHLEHEM PIKE; SPRINGFIELD; 2016-03-08 @ 15:57:37-Station:STA6;,19031,Fire: FIRE ALARM,2016-03-08 16:02:00,SPRINGFIELD,BYSHER AVE & BETHLEHEM PIKE,1
40.1305554,-75.4368539,MILL GROVE DR & EGYPT RD; LOWER PROVIDENCE; 2016-03-08 @ 16:00:25-Station:STA53;,19403,Fire: RESCUE - GENERAL,2016-03-08 16:02:00,LOWER PROVIDENCE,MILL GROVE DR & EGYPT RD,1
40.1305554,-75.4368539,MILL GROVE DR & EGYPT RD;  LOWER PROVIDENCE; Station 322A; 2016-03-08 @ 16:00:41;,19403,EMS: RESCUE - GENERAL,2016-03-08 16:02:01,LOWER PROVIDENCE,MILL GROVE DR & EGYPT RD,1
40.1813221,-75.4608312,CLAHOR AVE & R GLAD WAY; COLLEGEVILLE; 2016-03-08 @ 16:02:18-Station:STA34;,19426,Fire: FIRE INVESTIGATION,2016-03-08 16:06:01,COLLEGEVILLE,CLAHOR AVE & R GLAD WAY,1
40.0668065,-75.1059458,HAMMOND RD & JENKINTOWN RD; CHELTENHAM; 2016-03-08 @ 16:05:13-Station:STA4;,19012,Fire: CARBON MONOXIDE DETECTOR,2016-03-08 16:07:01,CHELTENHAM,HAMMOND RD & JENKINTOWN RD,1
40.1323526,-75.0785350,TERWOOD RD & INVERNESS LN; LOWER MORELAND; 2016-03-08 @ 16:03:31;,19006,Traffic: DISABLED VEHICLE -,2016-03-08 16:07:02,LOWER MORELAND,TERWOOD RD & INVERNESS LN,1
40.0767309,-75.2715007,BARREN HILL RD & SCARLET OAK DR; WHITEMARSH; 2016-03-08 @ 16:03:57;,19428,Traffic: VEHICLE ACCIDENT -,2016-03-08 16:07:02,WHITEMARSH,BARREN HILL RD & SCARLET OAK DR,1
40.0780998,-75.2577968,BARREN HILL RD & HARTS LN; WHITEMARSH; 2016-03-08 @ 16:03:57;,19428,Traffic: VEHICLE ACCIDENT -,2016-03-08 16:12:01,WHITEMARSH,BARREN HILL RD & HARTS LN,1
40.1339362,-75.3450564,LOCUST ST & LAUREL DR;  NORRISTOWN; Station 308A; 2016-03-08 @ 16:15:52;,19401,EMS: CARDIAC EMERGENCY,2016-03-08 16:17:00,NORRISTOWN,LOCUST ST & LAUREL DR,1
40.0694075,-75.1303916,ASHBOURNE RD & PARK AVE;  CHELTENHAM; Station 358; 2016-03-08 @ 16:14:59;,19027,EMS: FALL VICTIM,2016-03-08 16:17:00,CHELTENHAM,ASHBOURNE RD & PARK AVE,1
40.2574974,-75.3533861,INDUSTRIAL BLVD & WAMBOLD RD; TOWAMENCIN; 2016-03-08 @ 16:16:59;,19438,Traffic: VEHICLE ACCIDENT -,2016-03-08 16:21:00,TOWAMENCIN,INDUSTRIAL BLVD & WAMBOLD RD,1
40.1364414,-75.0369197,BYBERRY RD & HEATHER RD; LOWER MORELAND; 2016-03-08 @ 16:16:33;,19006,Traffic: VEHICLE ACCIDENT -,2016-03-08 16:21:01,LOWER MORELAND,BYBERRY RD & HEATHER RD,1
40.2747342,-75.6400907,HANOVER DR & IRWIN PL; UPPER POTTSGROVE; 2016-03-08 @ 16:19:02-Station:STA79;,19464,Fire: VEHICLE ACCIDENT,2016-03-08 16:22:00,UPPER POTTSGROVE,HANOVER DR & IRWIN PL,1
40.2105824,-75.5667848,RAILROAD ST & MILL LN;  LIMERICK; Station 324A; 2016-03-08 @ 16:16:33;,19468,EMS: ALTERED MENTAL STATUS,2016-03-08 16:22:01,LIMERICK,RAILROAD ST & MILL LN,1
40.1002777,-75.2836576,RAINIER RD & SIERRA RD;  PLYMOUTH; Station 308; 2016-03-08 @ 16:20:17;,19462,EMS: CVA/STROKE,2016-03-08 16:22:01,PLYMOUTH,RAINIER RD & SIERRA RD,1
40.2747342,-75.6400907,HANOVER DR & IRWIN PL;  UPPER POTTSGROVE; Station 329; 2016-03-08 @ 16:19:06;,19464,EMS: VEHICLE ACCIDENT,2016-03-08 16:22:01,UPPER POTTSGROVE,HANOVER DR & IRWIN PL,1
40.2747342,-75.6400907,HANOVER DR & IRWIN PL; UPPER POTTSGROVE; 2016-03-08 @ 16:19:14;,19464,Traffic: VEHICLE ACCIDENT -,2016-03-08 16:22:01,UPPER POTTSGROVE,HANOVER DR & IRWIN PL,1
40.0912673,-75.2179777,GORDON RD; SPRINGFIELD; 2016-03-08 @ 16:21:21-Station:STA6;,19038,Fire: UNKNOWN TYPE FIRE,2016-03-08 16:26:00,SPRINGFIELD,GORDON RD,1
40.1888962,-75.1468437,HORSHAM RD & NORRISTOWN RD; HORSHAM; 2016-03-08 @ 16:23:22;,19044,Traffic: DISABLED VEHICLE -,2016-03-08 16:27:01,HORSHAM,HORSHAM RD & NORRISTOWN RD,1
40.1405236,-75.1664603,SUSQUEHANNA RD & S LIMEKILN PIKE; UPPER DUBLIN; 2016-03-08 @ 16:23:23;,19034,Traffic: VEHICLE ACCIDENT -,2016-03-08 16:27:01,UPPER DUBLIN,SUSQUEHANNA RD & S LIMEKILN PIKE,1
40.1784988,-75.1028492,E MONTGOMERY AVE & N PENN ST; HATBORO; 2016-03-08 @ 16:27:04;,19040,Traffic: VEHICLE ACCIDENT -,2016-03-08 16:32:01,HATBORO,E MONTGOMERY AVE & N PENN ST,1
40.1903913,-75.2695399,MORRIS RD & WISSAHICKON GREEN RIBBON TRL;  WHITEMARSH; Station 318; 2016-03-08 @ 16:32:07;,19454,EMS: SYNCOPAL EPISODE,2016-03-08 16:37:01,WHITEMARSH,MORRIS RD & WISSAHICKON GREEN RIBBON TRL,1
40.2621727,-75.3683441,MAIN ST & RUTH RD;  LOWER SALFORD; Station 344; 2016-03-08 @ 16:40:56;,19438,EMS: SEIZURES,2016-03-08 16:42:00,LOWER SALFORD,MAIN ST & RUTH RD,1
40.1147535,-75.0537219,HIGH RD;  LOWER MORELAND; Station 355; 2016-03-08 @ 16:39:08;,19006,EMS: VEHICLE ACCIDENT,2016-03-08 16:42:01,LOWER MORELAND,HIGH RD,1
40.1155462,-75.0534312,HIGH RD & RED LION RD; LOWER MORELAND; 2016-03-08 @ 16:40:37;,19006,Traffic: VEHICLE ACCIDENT -,2016-03-08 16:42:01,LOWER MORELAND,HIGH RD & RED LION RD,1
40.1433257,-75.4228190,RT422  & PAWLINGS RD OVERPASS; LOWER PROVIDENCE; 2016-03-08 @ 16:38:27;,,Traffic: VEHICLE ACCIDENT -,2016-03-08 16:42:01,LOWER PROVIDENCE,RT422  & PAWLINGS RD OVERPASS,1
40.2824484,-75.6087387,NEEDHAMMER RD & MOCK RD;  UPPER POTTSGROVE; Station 329; 2016-03-08 @ 16:45:21;,19464,EMS: FALL VICTIM,2016-03-08 16:47:01,UPPER POTTSGROVE,NEEDHAMMER RD & MOCK RD,1
40.1685378,-75.4982005,BLACK ROCK RD & S TRAPPE RD;  UPPER PROVIDENCE; Station 325; 2016-03-08 @ 16:44:19;,19468,EMS: LACERATIONS,2016-03-08 16:47:01,UPPER PROVIDENCE,BLACK ROCK RD & S TRAPPE RD,1
40.2355078,-75.5905277,LINFIELD RD & S SANATOGA RD;  LOWER POTTSGROVE; Station 329; 2016-03-08 @ 16:43:01;,19464,EMS: VEHICLE ACCIDENT,2016-03-08 16:47:01,LOWER POTTSGROVE,LINFIELD RD & S SANATOGA RD,1
40.2355078,-75.5905277,LINFIELD RD & S SANATOGA RD; LOWER POTTSGROVE; 2016-03-08 @ 16:42:46-Station:STA58;,19464,Fire: VEHICLE ACCIDENT,2016-03-08 16:47:01,LOWER POTTSGROVE,LINFIELD RD & S SANATOGA RD,1
40.2355078,-75.5905277,LINFIELD RD & S SANATOGA RD; LOWER POTTSGROVE; 2016-03-08 @ 16:43:09;,19464,Traffic: VEHICLE ACCIDENT -,2016-03-08 16:47:01,LOWER POTTSGROVE,LINFIELD RD & S SANATOGA RD,1
40.1433257,-75.4228190,RT422 WB & PAWLINGS RD OVERPASS; LOWER PROVIDENCE; 2016-03-08 @ 16:47:51;,,Traffic: VEHICLE ACCIDENT -,2016-03-08 16:51:00,LOWER PROVIDENCE,RT422 WB & PAWLINGS RD OVERPASS,1
40.1566208,-75.4113257,EAGLEVILLE RD & SUNDERLAND DR;  LOWER PROVIDENCE; Station 322; 2016-03-08 @ 16:48:25;,19403,EMS: SEIZURES,2016-03-08 16:52:00,LOWER PROVIDENCE,EAGLEVILLE RD & SUNDERLAND DR,1
40.1286494,-75.3313296,LOCUST ST & W ROBERTS ST;  NORRISTOWN; Station 308A; 2016-03-08 @ 16:52:21;,19401,EMS: FALL VICTIM,2016-03-08 16:56:00,NORRISTOWN,LOCUST ST & W ROBERTS ST,1
40.2674901,-75.3763943,MAIN ST & CLEMENS RD; LOWER SALFORD; 2016-03-08 @ 16:52:40;,19438,Traffic: VEHICLE ACCIDENT -,2016-03-08 16:56:01,LOWER SALFORD,MAIN ST & CLEMENS RD,1
40.2456734,-75.2796667,BROAD ST & E 6TH ST;  LANSDALE; Station 345; 2016-03-08 @ 16:55:11;,19446,EMS: SYNCOPAL EPISODE,2016-03-08 16:57:00,LANSDALE,BROAD ST & E 6TH ST,1
40.0797610,-75.2561115,CHERRYDALE DR & HARTS LN; WHITEMARSH; 2016-03-08 @ 16:55:50-Station:STA29;,19444,Fire: FIRE ALARM,2016-03-08 16:57:00,WHITEMARSH,CHERRYDALE DR & HARTS LN,1
40.1414828,-75.1171420,MORELAND RD & EASTON RD; ABINGTON; 2016-03-08 @ 16:56:34;,19090,Traffic: VEHICLE ACCIDENT -,2016-03-08 17:01:01,ABINGTON,MORELAND RD & EASTON RD,1
40.2658664,-75.2991339,KOFFEL RD & ELM ST;  HATFIELD TOWNSHIP; Station 345; 2016-03-08 @ 16:57:50;,19440,EMS: CVA/STROKE,2016-03-08 17:02:00,HATFIELD TOWNSHIP,KOFFEL RD & ELM ST,1
40.0076921,-75.2654469,CONWAY AVE;  NARBERTH; Station 313; 2016-03-08 @ 17:04:36;,19072,EMS: FRACTURE,2016-03-08 17:07:01,NARBERTH,CONWAY AVE,1
40.0931406,-75.3677644,DEKALB PIKE & TOWN CENTER RD;  UPPER MERION; Station 317; 2016-03-08 @ 17:10:52;,19406,EMS: VEHICLE ACCIDENT,2016-03-08 17:12:00,UPPER MERION,DEKALB PIKE & TOWN CENTER RD,1
40.2299058,-75.4847898,RT422 EB & RAMP RT422 EB TO TOWNSHIP LINE RD; LIMERICK; 2016-03-08 @ 17:10:02;,,Traffic: ROAD OBSTRUCTION -,2016-03-08 17:12:01,LIMERICK,RT422 EB & RAMP RT422 EB TO TOWNSHIP LINE RD,1
40.0931406,-75.3677644,DEKALB PIKE & TOWN CENTER RD; UPPER MERION; 2016-03-08 @ 17:11:03;,19406,Traffic: VEHICLE ACCIDENT -,2016-03-08 17:16:01,UPPER MERION,DEKALB PIKE & TOWN CENTER RD,1
40.0262295,-75.3220053,W MONTGOMERY AVE & N ROBERTS RD; LOWER MERION; 2016-03-08 @ 17:14:06;,19010,Traffic: DISABLED VEHICLE -,2016-03-08 17:17:00,LOWER MERION,W MONTGOMERY AVE & N ROBERTS RD,1
40.0092254,-75.2861678,MONTGOMERY AVE & EDGEWOOD RD;  LOWER MERION; Station 313; 2016-03-08 @ 17:17:04;,19003,EMS: FALL VICTIM,2016-03-08 17:22:01,LOWER MERION,MONTGOMERY AVE & EDGEWOOD RD,1
40.0249667,-75.2829046,SCHUYLKILL EXPY WB & E CITY AVE UNDERPASS; LOWER MERION; 2016-03-08 @ 17:20:58;,,Traffic: VEHICLE ACCIDENT -,2016-03-08 17:22:02,LOWER MERION,SCHUYLKILL EXPY WB & E CITY AVE UNDERPASS,1
40.3448160,-75.3623206,BARNDT RD & COWPATH RD;  SALFORD; Station 339; 2016-03-08 @ 17:23:50;,18969,EMS: RESPIRATORY EMERGENCY,2016-03-08 17:27:01,SALFORD,BARNDT RD & COWPATH RD,1
40.1005810,-75.1533090,GLENSIDE AVE & S EASTON RD;  CHELTENHAM; Station 358A; 2016-03-08 @ 17:23:15;,19038,EMS: SYNCOPAL EPISODE,2016-03-08 17:27:01,CHELTENHAM,GLENSIDE AVE & S EASTON RD,1
40.1349170,-75.1151010,OLD YORK RD & OLD WELSH RD; ABINGTON; 2016-03-08 @ 17:24:46;,19001,Traffic: DISABLED VEHICLE -,2016-03-08 17:27:02,ABINGTON,OLD YORK RD & OLD WELSH RD,1
