business_id,date,review_id,stars,text,type,user_id,cool,useful,funny
Zg-C1aYcoR2L5OIrA01MkQ,2009-02-24,Q5tzwCvyTZBn6_5N1Rpy3A,3,"The novelty of this place garners it some brownie points, and you definitely don't come here for the food. 

Yes, scantily clad nurses will serve you your food, cheerfully chat you up, and be agreeable to a photo shoot at the end of your meal. You'll also appreciate the little things Heart Attack Grill does (i.e. conveniently placed mirrors at ass-level behind all the counters for any patron's ogling pleasure), and there's no shortage of little quirks that definitely give the place character (i.e. their refusal to serve any diet sodas).

The food kinda sucks, though. I'll admit I liked the huge and considerately chilled Coke bottle, but that's about it. The fries were quite...flaccid and stale, the burger didn't seem so fresh or special, and it was relatively pricey for the amount of sustenance you get. Even so, you don't need more than a single bypass burger, unless you're itching to be useless for the next few hours, or if you are a gorilla. 

Yet the clever presentation of what might sound like a practical joke with poor taste makes this place worth visiting with some friends. You'll have fun, and you'll be plenty full by the end of it!",review,DPMUGzrjTwX5uJtrmWCfTA,4,4,4
dcd3C1gWv-vVdQ9XYV8Ubw,2010-03-24,-Y4RTBiNDcWxQmweVzEN9g,3,"I have only had their pizza once, to go. It was ok but nothing to write home about.;... would try again but will be more skepitcal....",review,bXJ9U9e_zn8K1xKwqTArzw,0,0,0
AqbgC7Gul5Es1rRzGNLDFA,2011-03-11,2F_SeDJk1HBkUNd7utIQfQ,5,"Amazing!, I crave see on a daily basis! They are absolutely delicious, it's weird, they are like cupcakes from heaven! Sure 3.50 is a little pricey, but they truly are the best cupcakes I've ever had. Everyone there is always so nice and friendly, my only complaint is I wish they had one closer to my house! Get the red velvet...you won't be sorry. The lemon, cinnamon sugar, and peanut butter chocolate chip are also very good. Yum!!",review,bvYk98zUE61KoWifshskpw,1,1,0
gpyWGG0U-yqnVKru6y8fNQ,2012-06-03,yJ9tBzPf_5glRDzWvwcliw,5,"I cannot say enough about how much I LOVE We Care Family Wellness Center! I refer everyone I know to them. Dr. Ross, Cheryl, and everyone on staff are truly wonderful. They genuinely care about you as a person and always make you feel like you are the only patient on the planet whenever they are with you. They are never rushed and will take all the time in the world to listen to you and figure out what's going on with you. After having seen more doctors than I care to remember, I feel so blessed that I have found such amazing healthcare providers!",review,IeUtPivGy-S9PX0EFKjqEQ,0,1,0
HC5ibF-Q5RRtUfPneZFQ6Q,2008-12-08,DLewTOVzdTOnnWyhJd5PCQ,5,I have been going to Elite Nails for two years and they have always been wonderful!  People see my nails and always ask where I go.  I highly recommend.,review,3J9C11LIMawC46gJsGv1Sg,0,0,0
HkSyssTd5_QNNeGI0-ltTg,2011-09-17,JwwZHnpfcDcamQcboLYYhA,4,"Pretty good food.  Place is funky, weren't many people in there for a Saturday lunch (especially considering the proximity to ASU) but the service was decent and the food was good.  Very inexpensive, 2 lunches and drinks for $15.  I'll stop by again when I'm out that way.",review,2MPGdIbaaEdKuW9IpPxHfw,0,0,0
UsRKrw09d5Opu9afPCtVXw,2011-05-23,IUda6Ka9cfh8p8MOe0a0wA,5,"I had such a great experience with Love Carpet Care and Repair. They were friendly and courteous and enthusiastic every time I spoke to them on the phone, and their work was incredible.  

I hired them to clean a carpet in an apartment.  The leasing office at the apt complex told me the carpet was in such bad shape they would have to trash it.  (Quick aside: I did not live in the apartment, but I was responsible for the damage...)  Love Carpet Care did such a good job cleaning the carpet it looked nearly new again.  Truly outstanding.  

And, most importantly, the price they quoted me beforehand - when I gave them an honest account of the condition and size - was the final price.  Love it!  And it was cheap.  I was desperate and upset enough that they really could have charged me anything, but they were wonderful.  Honest, hardworking, helpful.

I could never say enough good things about this company.",review,OL-OR_j5QE_7tpo6Yh053g,0,0,0
SMpL3z4FLF07bRA6-y22JQ,2012-05-20,_UPchOt2beVTxwUXq1-WMg,4,"I've seen this place come up on Yelp a lot, especially since it's near where I work, and finally had a chance to take Jon S. out for a sort of going away dinner the other night. I thought to make reservations, which was a good idea because it was very packed on a Friday night. We started with the taste of thai, which is their version of a pupu platter. My favorites were the thai toast and chicken satay. It was a little weird that the fried items were hot, but the pot stickers and siamese kisses were a little warm, but still good. I had the crispy basil chicken (level 3 hot) and Jon had the shrimp stirfry (level 1 hot). When our dishes were brought out, we both loved the flavors, but agreed we needed some more heat, and our server gladly brought out some chili paste for us which did the job. 

It's a very cute restaurant and I'll definitely be back to try some other things on the menu.",review,6OWHDbEq23f24Vki_veHBA,0,3,0
PEHJjxdw11TGFma9Zhz3ng,2009-01-07,VBP9ceHTaV8yFkUm7s5cLg,4,"So, for more than a year, I drove by this place on my way to work but never checked it out. I wasn't sure what to make of a place with a walk-up takeout window. Last night, I followed a group of friends there for a late dinner. Didn't try any appetizers. I just split a 14' Italian special pizza--sausage, green olives and fresh garlic. The pizza was pretty good, not spectacular but definitely a couple steps above a place like Mamma Mia's whose pizza has a fast-food quality at times. Red Devil is very generous when it comes to toppings, at least on this one. I am an olive lover but haven't had green olives on pizza before. I enjoyed olives in every bite. But if you think olives are just okay, you might have found it a bit much. The pizza was kind of big for two people and with tax, it was about $18. So, I'd say it's fairly priced. 

I have to say that the service, more than the pizza, would draw me back. Servers who think of the little things before you even ask are much appreciated. We had a party of nine and our waiter was super patient. We also brought a birthday cake on the premises, which they allow. Our waiter started clearing all our plates and silverware and before I could ask, he said not to worry, he'd bring us clean plates and forks for the cake. He also saw someone with a camera and asked to take a picture. He just gave off a genuine vibe of being helpful. I would definitely consider it if in the mood for something casual but not carbon-copy fast food.",review,ZrUZtLgLOn15v2NIZl-oKQ,6,4,0
cBpJIOrVXotDI0XAZH_k0g,2010-01-04,Wqy2lrF4DQmF_S8H2qJb2A,4,"I think ordinarily I would give this place 3 stars, but this review is based on my experience here on New Year's Eve.  After attending a Coyotes game, we came over to the Yard House for a late dinner.  Not surprisingly, the place was packed but we were able to find a couch to sit on outside during our 1.5 hour wait for a table.  Yeah, that's a long time to wait for this place, but like I said it was NYE and we didn't have any later plans, so we didn't mind hanging out.  Coincidentally, you can get full bar and menu service on the couches outside and we enjoyed some drinks while happily waiting for a proper table and chairs for dinner.

The food was OK; nothing really to write home about.  My favorite part of the meal was probably dessert - the warm brownie with ice cream was a treat!  When we finished our meal, it was about 11:15 p.m. - definitely too late to go somewhere else to countdown to the new year.  So, we hung out.  Our waitress, Jaime, was very friendly and surprisingly attentive for how busy the restaurant was.  She gave us festive top hats, tiaras, and beads to wear to celebrate.  We were also provided with champagne for a midnight toast.   All of this was free, and there had been no cover charge to get in.  I thought that was a really nice touch.  At ten minutes to the hour, the music turned off and the volume on the TVs, which had all been switched to the big ball drop in NYC, was turned up.  Everybody in the restaurant excitedly awaited the arrival of the new year and when the clock struck 12 there was toasting and cheering.  Yeah, this may all sound very mellow, but it was a fun, relatively cheap (given that every other place had a cover charge and/or price fixe menu), safe place to bring in the new year.",review,qFZkU_iO6KjU-_5BptIu9A,0,0,0
qG3eRlKLXbnWc1unu-0Yjg,2012-11-30,rCQIGlVvL_aTQDlBKS-VVQ,3,"Stacy's is so cute! I pulled up and its a little shack with some limited seating outside. Seems like most people take their food to go, but your more then welcome to eat at their tables if you like.

When you pull up, you order at the window and they make the food for you while you wait.  There were a few of us hanging out in the parking lot at the time, which was kinda fun!  I got the BBQ Brisket to go, and it was a okay.  I loved the fact that it was smoked, and the BBQ sauce was on the side, so I could put on as much as I'd like.

Menu's kinda limited but good, and pricing is fair.  So, I was checking out their make shift dining area, and I had to laugh because there was a spray painted sign above that said ""man cave.""  LOL.

Place is cute, I recommend carrying out, and parking is kinda tight. Definitely a cute spot, and not a half bad place!",review,JffajLV-Dnn-eGYgdXDxFg,5,5,3
63oKTPacLDyd9D5XwmAlUA,2011-05-15,dGRk6DQFekFbDd2tNB0AfQ,2,"We were very disappointed with this place. We drove over to Tempe, to a blasted out, deserted shopping center that looked like it closed due to a depression, and there it was in the corner, still open while everything around it was closed. It's a nice little spot inside, comfortable enough.

This is another one of those places that thrives on the Groupon phenomenon. Prices are jacked up to accommodate a discount. I bought a $6.50 bottle of beer (as one example). My pizza, a sausage pie, came out burned. I know that a good pizza has a ""flame kissed"" look to it, even at top places like Bianco's. But this pie was flame-licked, and there's a difference. I tasted charcoal more than I did sausage. 

The folded and stuffed Calzone was not burned, but neither was it stuffed so full that it's busting its seams which is the way we like it. Lots of air inside this Calzone. I'lll take the dramatically less expensive Calzone at Mama Mia's on Indian School any day over this hot-air filled version.

The service was good, with a very friendly waitress helping us out. She should have noticed the burnt pie, however. If they reduce the inflated Groupon prices, I'd go back when they bring in some reasonable draft beer and start putting more care into their preparation of the food.",review,1-A_PLT-60EZ9MsfbkV9sw,1,2,1
kUvJiI7teJ--m5i1ReG58w,2011-09-22,KESqUu5mz96ZqDzjM0_mmw,3,Great to see a Total Wine closer to where I live.  Large selection and decent prices. Used the $10 off coupon from the newspaper to buy a nice Napa Cab this afternoon.,review,Kqvfep2mxS10S50FbVDi4Q,2,2,0
cUaaIk_3UdeSJ54CLvrW8A,2010-05-28,VI0NtsVXkl27FlgrIbe9XQ,5,"Let me start off by saying that there are several Slices restaurants in the Valley. The one on Mill is by far the best. They have the most amazing and original selection of pizza.  No matter what you pick, it will be good.  If your favorite isn't available when you walk in, no problem! They will make it for you! If you are looking for a slice of heaven, you MUST try the salad pizza.  No, its not lettuce on crust!  It is simply the most unbelievable creation that includes artichokes, red pepper, and spinach.  It is great by itself, but ask for them to put balsamic dressing on top.  The balsamic takes it from being amazing to last meal quality :-)",review,PBxgmhVs6eW67xgL5sL85A,0,0,0
AsX-6ECbV83zGJLUVMre9w,2009-09-03,_H9NL49qkawLAnYUXNnnGw,5,"Very authentic, excellent Thai food and soothing ambience. And they have delivery! My favorites are the Fried Shrimp Rolls, Egg Rolls, Clear Noodle Soup, Pad Thai Chicken, Phad-See-Ew Beef, Papaya Salad, etc.. I love the Sweet Rice with Thai Custard. It tastes exactly like the Filipino custard I grew up with.",review,Tz9vaxf98pQqjVP6z4uSzQ,0,1,0
H-99nG_KfynWPXh84TKj8A,2009-09-11,-P3SH7R2npSRYaeoMq8ZJQ,2,"The food is fairly good.  That's why it's such a shame that the service sucks!  Every time I have gone there, they take forever to bring you water, take your order, bring out food, everything - even when you are the only people in the entire place.  They are always unfriendly.  Out order has been incorrect on a couple occasions.  I really wish they had better service.  I just won't go there anymore because of that.",review,hw-9I3-vVeiGHQAOo0jWFA,1,1,0
tZXPhvufHhfejGrRp554Lg,2008-06-24,LXY9EjFKr0qWfmPgI1Qgiw,3,"This place wasn't quite up to scratch for me. 

I had the foie gras sandwich.  It was pretty good, but I was still ravenous $10 later, so I top it off with a chocolate croissant ($2.75) which was also good.  

Definitely a cute space with above average dishes.  But in the end there just wasn't enough bangs for my bucks.",review,hFG1Lira7tL_PElq6bdAAw,1,4,0
On_3zLdujQdvDbBYUirNWw,2010-09-11,f7m769p8mVGK8HRKxvelBQ,4,Surprisingly good food and reasonably priced,review,yb1kBNixPOHQc1jNWmgVNQ,0,0,0
JuBygU4XDjqSeW9okyvbsQ,2011-07-18,pI9Jl20-izVcBRFzKfm3Cg,4,"This is where I get my gourmet cupcake fix!  Love the cupcakes, lots of unique, delicious flavors!  The edible glitter just speaks to my inner girlie-girl and makes me happy!

The coffees are great- I calorie splurged and had a Spanish Latte on my last visit.  It was the perfect sweet-bitter combination!  

I've only eaten breakfast here, but the menu looks great. 

I love the atmosphere-very industrial meets antique meets country.  It can get a little loud, but I blame that on the rude people who don't watch their children and scream into their cell phones more than the business.  

Staff has always been friendly and efficient!",review,GCXvlHhmRepW38gW6053WA,0,0,2
CEs_oJMtLsll3xBM9slBQQ,2006-09-14,8cF97Xxh2U25wzrwVvWgjQ,4,I second Sarah's review. Try the 49er flapjacks and Ron's Special Southwest Eggs (they come with nearly diaphanous potato pancakes). Don't forget to hit the ATM -- there's a Wells Fargo at 68th and Camelback.,review,9Z05mtXrXJ-22PElwp1ahA,0,0,0
DUDr1kuGv6eh1_s2GWJVgw,2012-09-26,k0vnMakkga6iv2NJCHKw1Q,5,"Delicious sandwiches!! its so worth the drive i just wish it was closer to home so we could eat there more. My hubby brought me a sandwich home a couple weeks ago and it wasn't the same, it was too soggy so id prefer to eat there. The regular ham with added bacon is the best!!",review,gyT87T0OC8nbrxnhP1KCpg,0,0,0
EYFZcfsrhdRlxoZVlgMIFw,2012-09-28,V8WAgTIzDweAPaPU9MsjpA,5,"I just purchased a new Sorento here and my experience was amazing. Mike Bergesson was super easy to work with and got me a great deal. I live 50 miles away and there are 4 closer Kia dealerships, but I would do business with Salazar Kia over the others any day. Thanks!",review,f_4u-Vk0NB_qknV3q8bUUA,0,0,1
rkGPf4cbyUJqHgKZPvaTnw,2010-09-06,-Seq69RSaEX7Iu02laCqjg,4,"I was looking for a comforter for my new bed when I realized that this B,B, and B was close by so I stopped in to look around.  This is a nice store, It was organized well and the sales people were nice, not pushy.  I did not find a comforter but I did find several other things.  They have a nice selection of quality products and those 20% off coupons I get in the mail aren't bad either.  Prices can be a little high on some things but with that coupon they are about right.  I spent about an hour browsing through the store. They have a great knife section, coffee pots, food processor and all manor of kitchen gadgets too.  Just the kinds of things I love to look at.  I'm sure I will be back since it's in my ""hood"".  Thanks B,B, and B!",review,ZmIgP4U4Ht9CYmNX0_zP6w,1,1,0
7_XCRrN2C71AHAj53offwA,2010-06-30,s5VzXC1r2qYpP37xa8xZkw,3,"well everyone there is pretty nice i got gel tips from them and i do beat them up pretty bad at work and they are holding up as they should. they were reasonably priced. There is one Asian lady i like a lot i forgot her name though my fault. I also got a pedicure from them as well they did good.

PROS:
* inexpensive 
* good color selection
* nice people
*television available

CONS:
*Some of my tips are longer than others
*When i got a pedicure the water was so hot it burned me feet and they came out of the water looking like cherry tomatoes
*whenever i seem to give them the tip off my visa they seem almost disappointed since its not cash (i dont carry cash and im not starting anytime soon)
*the language barrier but its no one's fault
*the massaging pedi chairs are made for people taller than me *sigh*

Since the cons outweigh the pros it gets 3 stars but you are still getting really good service considering how much you pay for it and i will continue to give them my business because the lady who gave me the pedicure was really nice and she did a really good job getting rid of my callouses and didnt torture me too bad (im extremely ticklish).",review,cUudtsHl6XFGyekzjZCUqQ,0,1,0
-O7H5LhBkE13VQZB0QZI0Q,2008-07-08,qEAHEPexCsFu0b5BLsSiIg,1,"Their alcohol slushies are undrinkable and are sure case of gut rot. As far as the place, its pretty small you'll probably want to leave after 10 minutes.",review,uEG5uD9wMJixGWxaq34IEw,1,2,1
3fNGtIfuHwt0-DD9SSjO6Q,2011-03-01,4t1PoFnjZqt17irZRSGCew,5,"I have been coming to this place for atleast 5 years. This is a favorite of my friend's whole family. 

This place is so very consistent. They always have the same good things. If you're looking for buffet variety this is not the place. 

Everyone is so very nice. This place has been open for 30 years for good reason. I have never ordered from their menu because their buffet is so good. 

Go and try not to get hooked. 

Enjoy!",review,StYN5bcQ5tpX81JudhcKZw,1,1,0
WSIr2hliGiJKaYQdODBbDQ,2009-08-26,AUANnGJuuNBDlvoqx1uRyA,5,"i stopped by here on a lunch break because the sign said appraisals by appointment. the owner (?) indra was there and willing to do the appraisal on my engagement ring while i waited (without an appointment ... yay!). he cleaned my ring at no charge, inspected it and provided the retail value at no charge. indra told me a written appraisal for insurance purposes is only $45 ... a bargain compared to what others in the valley are charging. the stock of jewelry was lovely ... a nice mix of new and used pieces. some very unique, one of a kind finds as well. i found a few things i would prefer not to live without! 

they do all their own importing, and buy, sell and trade jewelry. i felt he was very honest about my ring, the cash value he stated was in line with numbers i heard from other jewelers and he was charming and helpful, answering questions and educating me while i ogled over diamonds and pearls. i will return to have my watch batteries replaced, a pair of earrings changed from yellow to white gold, and pretty much anything else i can think of. i trusted him immediately, which, when dealing with diamonds, is of paramount importance to me.",review,GyFmGA5UQZ4pXdx1lUH86g,1,2,1
hfl62LX14YqNpG0g0Tj6_Q,2010-08-19,ZR6WfRL2CrXewN1Y12HE6Q,5,"Heaven. Fuego is just heaven. This super small, yet charming place is our favorite!! The menu is unique, and delish!! The creamed corn is to die for, I am talking unbelievable!! 
Thirsty? Their mojito selection is insane and they have an even better happy hour. 
Only negative is, that because of its small size, it fills up fast. reservations are a must!",review,GHHJi9AuaEPCZ8vvtQG3sA,0,0,0
MAFjNfDWJRgWCw8IOC7mew,2012-12-11,2vxPe652QNAcAcNqdyeKiw,4,"I'm giving this 4 stars for the grande margarita.  OMG, it was tasty.  It is not cheap at $8.50 but it is soo good.  One of the better margs I have had in a long time.  It ranks up there in the top 5.

Wasn't real busy when we went here and I haven't been to this particular location.  I decided on the taco plate.  My only complaint was that the machaca was a little salty IMO and I like salt.  The beans and rice were just ok nothing special.",review,UM6ARMpyqvM2aJ3Wnzwcog,0,0,0
dC6rDLGRoch_DOZk5kLkWw,2009-11-23,qxeEFyVlNYgID-l97Hj11A,1,"whole foods whole paycheck wholly sh$t i am sorry there prices are rediculous the only reason i went there is because since moving here from a very foody town certain products are nearly impossible to find and they do have them but you will pay, my search today was mushroms not button but chantrel/oyster/ect i was going to get every thing on my list but when i saw shallots at 4.95 a lb i bought my shrooms and split the i hit frys, shallots 2.49 a lb and of course theres always trader joes",review,kJyR4gT1pfCcNjEY9-YMoQ,0,0,0
c1yGkETheht_1vjda7G5sA,2008-06-29,m-MWYcdOwY_yZJTpQMLh1Q,4,"Creative menu, yummy and affordable vegetarian food! 4/5

J and I are not vegetarians but we were up for a new restaurant and adventure on Friday night. We met up with P and R (vegetarian) at Green around 8pm for dinner. The food was amazingly delicious and cheap! We all shared some non-meat 'chicken wings'... it was so GOOD! our food came out tasty too. J's 'chicken' sandwich was great with its yummy BBQ sauce... Would definitely go back again for other dishes.",review,vC-9ROCPBhWuXtMcBNeDiQ,1,2,1
dJ962_NkSc1bcvnBnFrd_w,2010-11-30,t1mdvpsSIcHu8ZdtLsPicg,5,"I have been going to Mesha's Salon and Spa for the past 5 years and absolutley love it. I see Michelle (the owner) and she comes up with some great new looks for me. 
I have gone from short hair, funky styles and colors and long and sexy hair. She is awesome and I love her recommendations. There have been times I have gone in and not knowing what to do... and she always comes up with something that makes me feel fabulous !!
I will never go anywhere else.",review,Mk8MMdquU5S_5EOWVA6k4g,0,0,0
9ziO3NpoNTKHvIKCBFB_fQ,2008-10-30,WG12ZAP1dSPVHw45TMiukg,3,"This was really 3.5 stars and I'm rounding down to 3 for a few reasons...on which I will now elaborate.

District could be in any Sheraton, anywhere.  In fact, it is strikingly similar to Rum Fire, the trendy restaurant in the Sheraton Waikiki where I stayed for a few days this summer before my family arrived and we stayed moved to the family place.  The flooring, the red circular lounge area, the live music on Thursday nights...it was all the same.  Heck, even the menu was the same.  The difference was that in Waikiki there was a ""Hawaiian"" slant to everything and the live music was much, much better.  (And of course the beach front setting).  I get the impression that they are trying to market themselves as a ""downtown restaurant"" more than the ""place in the Sheraton""...but to be honest, it is your quintessential trendy hotel restaurant.

The bartenders were really friendly.  The wine list for a ""wine bar"" is incredibly lacking.  Nothing interesting, nothing fun.  The pricing is on par with what I would expect from a hotel.  The space is modern and trendy, something that there isn't that much of in downtown.  I love the charm of a historic home, but I also love sleek and modern lines.

We selected a few small plates, or appetizers, depending on which of their menus you are looking at.  The crab cakes were good, if nothing short of predictable, and the chips and dip were surprisingly unique.  A dill dip and a French onion dip provided a nice departure from the regular spinach artichoke.  I'm not sure this is a place that I would come to for dinner, and it is definitely not a place I would come to for brunch.  (The brunch menu is a typical hotel menu, with typical hotel pricing).  I think that for me District will just remain a place for drinks and small bites.  

I'm not going to lose my mind over this place.  It's not that great, I'd say it's fairly generic.  But the staff was friendly and it's within walking distance of my place.  I'm sure I will be back for drinks.",review,qASPib1Z8ft8e96dtbh66w,8,12,4
-fsCfTYEnJ4s6yStgBnQig,2011-06-17,NyGk1TmEc803qfmKWyV62w,3,"Went there with my date on Thursday night; it was quite empty.

I don't think the decoration is as nice as it said in other reviews; it's about alright.

The issue I found is waiter walks pass in front of you during the movie. The color of the screen is yellowish that makes movie look old. 

It's more like watching a DVD at home. When watching movies, I don't like to be interrupted, so the waiter service during the movie really bothers me. 

The good thing is it's very close to my house, I can go there on foot.",review,H2jcFGSS1n60jcKPBb-IoA,0,1,0
LfKPiwth-lGmCKTxlDoV9g,2007-05-21,HpPCa94vxHf6xjmhxXZZYw,5,"had a great time here the other day!  the food was delicious and the staff was just as wonderful.

i can't wait to come back here and try out more of their dishes!",review,eXoGHusNWaL47Dd_Xbq2nA,2,1,0
IuAPYzf3NSyfyXYgT46YVA,2011-07-01,-24M16FmVkS0N163hr7Qhg,5,"I do not understand less than four stars. We had six different plates. Beet Salad, Rabit, Butter,Scallops,Strawberry desert, and Peach desert.  All were brilliant. Our favorite (both agreed) was the Beet Salad. It was so fresh and had a perfect combo of flavors and textures. 

Service was way more than perfect. One note they are now BYOB with a corkage fee for Beer and Wine. No fee if the Beer or Wine is from Arizona.

One note for FnB we were preplexed with the lack of pork on the menu :-)",review,F9P--h4g6gA-C_nO7OPUnQ,1,2,1
TzImzfIWkZTnetKl2a4-SQ,2012-02-07,p-hQTpFmdhny-QOIUFsIZQ,5,Good micro brew made right there. Food is good as well.,review,CaP2S-hF9F_25nz4F36MmQ,0,0,1
i_PkfGnX3J4Zsipp0chvwA,2012-12-29,R0-weuY9gNYpiCoEipP2ig,3,"If they werent located around the corner, I would never use this store.  I have taken back produce MULTIPLE times due to expiration so watch the dates when buying!!",review,_KUclCeH47THrV8FiKSzdg,0,0,0
byhwHi0lhYdyY5kSpuqoaQ,2011-11-06,HOIx-sPvPvLpSGgjrbMNaA,3,"Well it was off to Brio last night for ""date"" night!!!  

The last time we were at Brio was in September to celebrate our 16th Anniversary...yes consecutive years, and it was a great evening!  Last night, no so much.  In all the years we've been going to Brio, we have NEVER had such HORRIBLE service....ever!
The food was as amazing as it always is, but the terrible service completely overshadowed the tasty treats from the kitchen.  Our server stood and waited for us to finish sitting and before we could even open our napkins was asking for our drink order, not a good sign of things to come.  So I opted for water to come while we contemplated our cocktails.  So the water came, then nothing....nothing....no one....nada.  After about 10 minutes the server returned for our cocktail order.  The longest 10 minutes in history I'll admit.  So off to get the drinks....15 minutes later they arrived with the bread for the table...now mind you we'd been sitting alone at the table with no attention for 25 minutes now.  That is a lifetime for a restaurant that makes their money by turning tables.  When the drinks and bread arrived we opted to put in our dinner order, thinking we'd be in for a long bumpy night.  So we ordered, I ordered the Campanelle Carbonara, but with the Spicy Pepper Sauce from the Spicy Shrimp and Eggplant Appetizer, as opposed to the traditional sauce.  The server said no problem, you want the Angel Hair Pasta with the Spicy Sauce, do you want to add Shrimp or Chicken???  Well the Campanelle Carbonara comes with Chicken, Spinach, Bacon, and Parmesan Cheese.  So I explained it is NOT Angel hair Pasta as the Campanelle is a 'trumpet' shaped pasta with curled edges.  He said ""Oh you want the Lasagna Noodles"".....!  Of course I just said ask the chef to prepare the entree as he usually would, BUT, substitute the sauces.  Glenn ordered the same, but with the traditional sauce.  We both opted for the wedge salad, and asked that our entrees not be fired until we were completed with our salad.  After all, we all know all the ingredients are pre-made, and just needed to be assembled and heated..  Whew...I felt...that was exhausting!  Then the salads arrived.  Ice cold, yummy...!  Now we are back on track.  Boy that salad does hit all the notes that take you back to your childhood.  Nothing is better than Ice Cold Iceberg Lettuce w/blue cheese dressing, bacon crumbles, and fresh shaved Parmesan cheese!!!  
Then it happened.....yes just as we thought, in order to speed up the process that started so slowly............our entrees arrive BEFORE we were even 1/2 way through our salads.  So there they sit...all beautiful, completed just as ordered...and no Lasagna Noodles, no Angel Hair Pasta...just the wonderfulness awaiting our forks.  But...yes...But, we'd not finished our salads.  By the time we did, our pasta was sad, cold, and looked like it had let us down.  It didn't, OUR SERVER DID....oh by the way were we EVER asked if we wanted anything else to drink???  You guessed it NO....were we EVER asked how our dinner was???  You guessed it NO... Now you're probably saying, 'why didn't you do something about it'?  We'd have loved to, but there was no one around...not even someone to fill our water glasses.  Only after we were finished with our sad, cold, entrees and had stacked all the dirty dishes in a pile on the edge of the table, did our server make an appearance to ask how our dinner is going??? Are you kidding me???  We just asked for the check.  Upon his return we presented him with the discount that Brio had sent us for being frequent diners, he took that and never returned.  After sitting there at an empty table, empty water glasses and nothing to look at but the crumbs left behind from the wonderful flat bread.  We placed cash on the table and left to try to reclaim our evening.  On the way out, Glenn finally spotted a manager and explained our evening and that it would be a VERY LONG time before we tried Brio again.  He, the manager, just stumbled over his words and said he wished he's known about our evening so he could have done something about it.  Well maybe if he'd been circulating on the floor as opposed to hanging out with the ever so cute hostess' he'd have known.  Do we still like Brio...YES...are we extremely disappointed with our service last night...YES.....",review,wSWDShwN69X58ydFJkIeDQ,0,0,1
9VZ_imQjvgtpt3k6W6AQ_A,2010-09-15,s0dRHCNMgMjDdlvG6XZ66Q,1,"So i thought with all the controversy surrounding this place, I would support the first amendment with my wallet. Unfortunately our experience here was subpar to say the least. We came in on a 3pm on Saturday and there was only one other couple inside. We were literally outnumbered by the people working there. I say this because somehow, despite this fact, the service was HORRENDOUS. I mean we got our order out fine, but our waitress dissappeared after that. At one point I had to almost get refills for us myself. The sushi itself was so overpriced for what it was. The Philadelphia roll was decent, but the California roll was really bad. When it came to paying, I put my credit card in the sleeve and waited for awhile. Despite there being no one else in the restaurant at this point except one other table, the waitress didn't return. If it wasn't for the cash I had on me I'd be waisting away there at this moment because she had no intention of returning and I have no intention of ingesting there food ever again!",review,yQgnaOeVmIXU0ZLS81SPkQ,0,0,0
9VZ_imQjvgtpt3k6W6AQ_A,2012-04-24,bGYakgpE9C1KAELoPDns9Q,3,"This tiny sushi joint is in a prime location.  That's the real draw.
The sushi is just okay (and you can get the same sushi at Geisha-a-go-go which is more fun).  The hamachi kama is just okay.  The steak is just okay.  Overall, this place is average.

I wish I had better things to say about it, but the service was not great (it was not bad, just average) and the bill was high considering the quality of everything we ordered.

Would I come here again?  Nah.",review,64YY0h0ZAR2nbzxbx0IwJg,1,2,2
